,SOL,BNB,XRP,ADA,DOGE,TRX,AVAX,LINK,DOT,LTC,BCH,UNI,ATOM,XLM,ETC,NEAR,FIL,APT,ICP,HBAR,SUI,ARB,OP,INJ,SHIB,TON,PEPE,AAVE,MKR,VET,RENDER,ALGO
2024-07-05,134.32,497.7,0.4251,0.3501,0.10547,0.12684,25.13,12.311,5.687,61.85,325.5,7.776,5.704,0.0854,20.22,4.425,3.541,5.54,6.82,0.0671,0.6439,0.6228,1.33,18.94,1.498e-05,,8.89e-06,79.92,2232.0,0.02352,,0.1307
2024-07-06,143.05,526.0,0.4488,0.3707,0.11343,0.12991,27.41,13.18,6.24,65.39,342.9,8.19,6.073,0.0906,21.18,4.811,3.977,5.98,7.55,0.07,0.6938,0.6931,1.487,20.17,1.74e-05,,9.72e-06,83.16,2350.0,0.0243,,0.1386
2024-07-07,131.64,490.7,0.4195,0.3466,0.10415,0.12466,25.75,12.352,5.911,62.05,312.7,7.647,5.795,0.0839,19.76,4.401,3.636,5.58,6.922,0.0647,0.64,0.6505,1.382,18.62,1.55e-05,,8.4e-06,78.2,2119.0,0.02265,,0.1266
2024-07-08,139.81,510.6,0.4316,0.3691,0.10758,0.12612,25.21,13.121,5.944,64.92,333.5,8.037,5.826,0.0854,20.4,4.467,3.818,5.83,6.831,0.0663,0.6734,0.6678,1.482,19.75,1.618e-05,,9.15e-06,82.04,2202.0,0.02464,,0.1333
2024-07-09,141.42,516.9,0.4356,0.3754,0.10756,0.12996,26.43,12.841,6.117,65.3,331.1,8.174,5.936,0.088,20.64,4.533,3.91,6.02,7.239,0.0678,0.7434,0.7102,1.619,20.89,1.637e-05,,9.08e-06,85.29,2299.0,0.02558,,0.1397
2024-07-10,141.98,524.7,0.4388,0.3885,0.108,0.13147,25.75,12.79,6.097,66.96,340.3,8.026,6.038,0.0875,20.99,4.625,3.972,6.15,7.215,0.0665,0.7379,0.7137,1.676,20.56,1.64e-05,,9.21e-06,91.09,2295.0,0.02616,,0.1394
2024-07-11,135.73,524.8,0.4491,0.3959,0.10664,0.13435,25.21,12.347,5.903,67.36,347.1,7.829,5.937,0.0887,20.66,4.93,4.082,6.03,7.361,0.0656,0.7558,0.6932,1.659,19.6,1.623e-05,,8.89e-06,92.77,2382.0,0.02654,,0.1372
2024-07-12,139.46,533.8,0.4745,0.4165,0.10769,0.13727,25.96,12.74,6.103,69.25,368.9,8.115,6.153,0.0913,21.48,5.186,4.125,6.1,7.32,0.0673,0.7483,0.6991,1.712,19.77,1.65e-05,,8.69e-06,97.49,2519.0,0.02718,,0.1381
2024-07-13,141.9,532.4,0.5257,0.4416,0.11231,0.13946,25.86,13.021,6.232,69.82,375.6,8.155,6.207,0.1023,22.39,5.202,4.284,6.35,8.456,0.0713,0.7579,0.7003,1.689,20.26,1.711e-05,,8.68e-06,99.26,2712.0,0.02931,,0.1433
2024-07-14,147.66,544.8,0.5205,0.4317,0.11535,0.13761,26.35,13.448,6.32,69.92,376.6,8.426,6.231,0.1046,22.58,5.401,4.274,6.63,8.623,0.0721,0.8073,0.7217,1.801,21.64,1.763e-05,,9.2e-06,104.4,2783.0,0.0312,,0.152
2024-07-15,159.38,585.3,0.5372,0.4449,0.1249,0.1373,27.82,14.394,6.484,72.29,400.2,8.596,6.501,0.1047,23.88,5.915,4.443,6.98,9.72,0.0783,0.8442,0.7733,1.851,22.99,1.926e-05,,1.132e-05,104.06,2926.0,0.03226,,0.1577
2024-07-16,160.62,576.2,0.5793,0.4381,0.12478,0.13402,28.01,14.206,6.337,73.21,387.1,8.174,6.612,0.1068,23.59,6.246,4.535,7.07,9.633,0.0766,0.8673,0.7518,1.79,24.9,1.933e-05,,1.237e-05,100.62,3039.0,0.03165,,0.1585
2024-07-17,155.5,568.9,0.626,0.4359,0.12178,0.13358,27.24,13.737,6.255,71.38,375.1,7.922,6.483,0.1098,22.96,6.068,4.556,7.05,10.252,0.0753,0.8401,0.7471,1.81,25.64,1.862e-05,,1.169e-05,98.08,2857.0,0.03111,,0.1545
2024-07-18,159.22,571.9,0.5697,0.4234,0.11956,0.13449,27.14,13.593,6.093,71.63,382.8,7.834,6.31,0.1031,23.01,6.04,4.387,7.0,9.674,0.0727,0.8109,0.7475,1.826,26.92,1.739e-05,,1.164e-05,98.57,2816.0,0.03036,,0.1518
2024-07-19,169.13,593.4,0.5733,0.439,0.12543,0.13466,28.16,14.076,6.338,73.4,391.4,7.995,6.501,0.1053,23.61,6.435,4.653,7.45,10.149,0.0747,0.854,0.774,1.956,26.4,1.779e-05,,1.269e-05,100.77,2841.0,0.03133,,0.1577
2024-07-20,173.6,593.1,0.5937,0.4373,0.13424,0.13468,29.11,14.247,6.333,73.03,395.5,8.012,6.52,0.1052,23.92,6.287,4.711,7.36,10.343,0.0746,0.8503,0.7789,1.926,27.61,1.81e-05,,1.222e-05,99.0,2815.0,0.03057,,0.1581
2024-07-21,184.49,602.5,0.5984,0.4469,0.14026,0.13431,32.64,14.816,6.43,73.98,401.3,8.124,6.533,0.1054,24.16,6.34,4.777,7.49,10.722,0.0747,0.8591,0.8026,1.973,27.47,1.825e-05,,1.25e-05,98.34,2896.0,0.03078,,0.1592
2024-07-22,178.9,587.2,0.608,0.4262,0.13776,0.1324,31.87,13.93,6.096,71.26,385.9,7.812,6.267,0.1036,23.43,6.034,4.509,7.22,10.149,0.0707,0.8314,0.7599,1.874,25.79,1.757e-05,,1.19e-05,94.09,2689.0,0.02938,,0.151
2024-07-23,173.03,581.9,0.5975,0.41,0.13031,0.134,29.82,13.91,5.917,72.92,366.5,7.709,6.173,0.101,24.05,5.763,4.455,7.15,9.631,0.0682,0.8145,0.7992,1.871,24.07,1.704e-05,,1.252e-05,94.45,2816.0,0.0288,,0.1435
2024-07-24,178.06,574.9,0.6179,0.4063,0.12795,0.1343,28.38,13.4,5.748,71.29,362.4,7.424,6.026,0.103,22.86,5.62,4.269,6.81,9.503,0.0665,0.7709,0.7394,1.735,23.91,1.679e-05,,1.222e-05,89.94,2707.0,0.02769,,0.1397
2024-07-25,171.85,570.6,0.5996,0.3948,0.12526,0.1356,27.24,12.94,5.755,68.79,361.4,7.29,5.925,0.1023,22.09,5.415,4.199,6.62,9.92,0.0661,0.7497,0.6984,1.694,23.83,1.639e-05,,1.148e-05,92.78,2642.0,0.02734,,0.1371
2024-07-26,183.06,580.9,0.6034,0.4172,0.13419,0.1375,28.72,13.53,5.867,71.31,377.3,7.677,6.168,0.1031,22.91,5.717,4.642,6.98,9.71,0.0684,0.7872,0.7264,1.735,25.77,1.696e-05,,1.202e-05,97.74,2649.0,0.02851,6.777,0.1425
2024-07-27,183.92,581.6,0.5956,0.4176,0.13144,0.1372,28.04,13.54,5.825,71.32,392.4,7.671,6.344,0.1015,22.82,5.679,4.575,7.14,9.687,0.0687,0.7844,0.7209,1.745,25.31,1.702e-05,,1.19e-05,101.14,2643.0,0.02814,6.465,0.1428
2024-07-28,184.9,583.9,0.6012,0.4073,0.13004,0.1386,27.4,13.3,5.718,71.07,416.8,7.532,6.218,0.1003,22.64,5.445,4.446,6.84,9.346,0.0675,0.7498,0.7124,1.703,24.22,1.68e-05,,1.175e-05,98.69,2636.0,0.02737,6.266,0.1393
2024-07-29,182.57,574.3,0.6019,0.4031,0.12843,0.1375,27.01,13.53,5.649,73.69,439.0,7.683,6.108,0.0991,22.83,5.272,4.44,6.75,8.932,0.0671,0.74,0.7038,1.667,24.16,1.662e-05,,1.179e-05,104.96,2823.0,0.02715,6.15,0.1389
2024-07-30,179.16,588.2,0.6277,0.4015,0.12551,0.133,26.33,13.14,5.519,71.69,432.4,7.392,6.003,0.1024,22.24,5.151,4.333,6.6,8.825,0.0659,0.7078,0.6781,1.629,23.18,1.641e-05,,1.131e-05,105.21,2776.0,0.02659,6.009,0.1375
2024-07-31,171.71,576.5,0.623,0.3882,0.12192,0.1287,25.7,12.83,5.389,70.14,413.9,7.169,5.807,0.1004,21.78,4.99,4.208,6.42,8.958,0.063,0.7071,0.6575,1.582,21.96,1.592e-05,,1.105e-05,107.52,2801.0,0.02625,5.744,0.1357
2024-08-01,167.37,575.1,0.5964,0.3925,0.11899,0.1283,25.71,12.88,5.34,69.59,413.3,7.185,5.781,0.0993,21.54,4.981,4.164,6.41,8.887,0.0634,0.6961,0.6538,1.574,21.67,1.579e-05,,1.051e-05,116.82,2739.0,0.02638,5.604,0.1349
2024-08-02,152.77,542.9,0.5607,0.3636,0.11154,0.1236,23.6,11.93,5.122,65.06,381.6,6.617,5.36,0.0955,20.23,4.604,3.872,6.01,8.305,0.0596,0.6381,0.6034,1.463,19.76,1.466e-05,,9.32e-06,110.33,2430.0,0.02449,4.937,0.1241
2024-08-03,142.52,529.6,0.5558,0.3646,0.10811,0.1255,22.67,11.68,5.045,64.65,364.4,6.627,5.125,0.0933,19.65,4.365,3.688,5.58,7.76,0.0582,0.6104,0.6072,1.423,18.5,1.423e-05,,8.62e-06,105.57,2314.0,0.02369,4.95,0.1204
2024-08-04,138.33,496.9,0.5228,0.3442,0.10375,0.1264,21.25,10.88,4.688,62.46,332.5,6.147,5.049,0.0882,18.92,4.133,3.531,5.34,7.328,0.0553,0.5775,0.5651,1.33,17.65,1.334e-05,,8.1e-06,97.19,2169.0,0.02237,4.531,0.1147
2024-08-05,129.78,464.2,0.4889,0.3119,0.09436,0.1215,19.54,9.49,4.2,56.08,309.9,5.367,4.641,0.0879,17.66,3.525,3.237,4.98,7.063,0.0521,0.5348,0.4818,1.17,15.32,1.323e-05,,7.04e-06,95.64,1902.0,0.02155,4.131,0.1101
2024-08-06,144.4,484.8,0.5062,0.331,0.09645,0.1234,20.89,10.07,4.509,58.25,315.0,5.789,4.905,0.0925,18.14,3.678,3.497,5.13,7.669,0.055,0.6012,0.5027,1.275,16.05,1.344e-05,,7.74e-06,103.64,1863.0,0.02269,4.679,0.1126
2024-08-07,144.77,475.0,0.6002,0.3241,0.09558,0.1247,19.85,9.48,4.579,55.99,312.4,5.659,4.839,0.1015,18.16,3.57,3.353,5.09,7.021,0.0514,0.6167,0.4847,1.199,14.93,1.288e-05,,7.36e-06,98.32,1795.0,0.02199,4.374,0.1098
2024-08-08,163.13,517.1,0.6166,0.3516,0.10748,0.127,22.73,10.75,4.879,61.16,353.1,6.281,5.15,0.1031,19.86,4.064,3.832,5.77,7.7,0.059,0.8525,0.5548,1.426,18.37,1.431e-05,6.218,8.77e-06,101.44,2054.0,0.02408,5.044,0.1222
2024-08-09,156.28,508.7,0.5805,0.3483,0.10386,0.1283,21.74,10.53,4.783,60.72,347.6,6.143,5.085,0.0999,19.42,4.056,3.766,5.75,7.442,0.0563,0.8552,0.5774,1.41,18.16,1.404e-05,6.619,8.52e-06,96.28,2008.0,0.02349,4.853,0.1201
2024-08-10,154.01,523.1,0.5841,0.3457,0.10518,0.1291,21.59,10.55,4.754,61.16,354.9,6.188,5.204,0.1013,19.39,4.161,3.778,6.27,7.363,0.0559,0.9196,0.5773,1.426,19.25,1.409e-05,6.673,8.44e-06,93.31,1975.0,0.02374,4.899,0.1209
2024-08-11,141.57,503.4,0.5528,0.3276,0.10059,0.1277,20.4,10.0,4.495,59.73,330.2,5.902,4.899,0.0978,18.41,3.868,3.49,5.73,6.826,0.0526,0.8737,0.5521,1.309,17.66,1.339e-05,6.21,7.73e-06,91.16,1886.0,0.02242,4.481,0.1152
2024-08-12,146.29,518.2,0.5684,0.339,0.10791,0.1267,21.26,10.56,4.588,61.5,354.9,6.239,5.075,0.0989,19.18,4.111,3.736,6.44,7.281,0.0539,1.0143,0.5892,1.38,18.52,1.391e-05,6.27,8.22e-06,95.66,2013.0,0.02327,4.708,0.1196
2024-08-13,146.65,524.2,0.577,0.34,0.10636,0.1287,21.37,10.58,4.547,63.44,351.7,6.345,5.007,0.0993,19.16,4.304,3.706,6.8,7.364,0.0542,0.9552,0.5789,1.365,19.45,1.388e-05,6.456,8.18e-06,97.78,2139.0,0.02361,4.828,0.1213
2024-08-14,143.71,523.4,0.5687,0.3352,0.1024,0.1304,20.95,10.39,4.383,64.06,337.7,6.438,4.769,0.0966,18.83,4.17,3.582,6.69,7.13,0.0536,0.934,0.5617,1.327,18.67,1.361e-05,6.89,8e-06,106.02,2057.0,0.02281,4.701,0.1195
2024-08-15,142.58,519.2,0.5607,0.3248,0.10021,0.1302,20.14,10.17,4.277,65.33,334.3,6.203,4.51,0.0956,18.54,4.027,3.503,6.22,6.945,0.0519,0.8452,0.5359,1.25,18.13,1.327e-05,6.597,7.44e-06,107.8,1959.0,0.02194,4.547,0.1155
2024-08-16,139.04,519.7,0.5638,0.3301,0.10035,0.1341,20.36,10.12,4.292,66.49,338.2,6.497,4.554,0.0948,18.74,3.968,3.5,5.92,7.009,0.0519,0.8117,0.5335,1.28,17.88,1.321e-05,6.538,7.18e-06,112.67,1974.0,0.02197,4.504,0.1156
2024-08-17,141.93,541.6,0.5665,0.3373,0.10275,0.1349,20.7,10.16,4.369,67.59,341.3,6.417,4.614,0.0956,18.79,3.992,3.569,5.83,7.279,0.0526,0.8281,0.5402,1.342,18.62,1.337e-05,6.438,7.49e-06,110.93,1956.0,0.02245,4.514,0.1186
2024-08-18,142.42,531.2,0.5631,0.3342,0.10004,0.1351,20.82,10.09,4.39,66.33,333.1,6.171,4.567,0.0935,18.57,3.9,3.548,5.79,7.149,0.0531,0.8246,0.537,1.335,17.85,1.324e-05,6.887,7.29e-06,111.38,1935.0,0.02223,4.497,0.1188
2024-08-19,144.29,558.4,0.5985,0.3367,0.10133,0.1432,21.21,10.19,4.481,66.32,338.0,6.196,4.636,0.0963,18.94,4.002,3.624,6.04,7.222,0.0543,0.9012,0.5404,1.37,18.16,1.333e-05,6.832,7.68e-06,118.12,1959.0,0.02291,4.613,0.1237
2024-08-20,142.27,569.4,0.5937,0.3434,0.10289,0.1613,22.26,10.23,4.524,64.41,335.2,6.26,4.787,0.0975,18.88,4.001,3.652,6.05,7.269,0.0537,0.8706,0.5353,1.352,18.42,1.364e-05,6.664,7.75e-06,128.89,1940.0,0.02325,4.491,0.1279
2024-08-21,142.79,570.1,0.5999,0.3689,0.10615,0.1539,23.53,11.22,4.663,64.27,349.4,7.101,4.749,0.0986,19.49,4.247,3.796,6.35,7.691,0.0547,0.8496,0.5528,1.448,19.67,1.412e-05,6.496,7.91e-06,140.16,2034.0,0.0241,4.784,0.1346
2024-08-22,143.22,582.9,0.5976,0.3763,0.10525,0.1554,25.22,11.48,4.689,63.77,346.8,6.919,4.691,0.0989,19.49,4.304,3.948,6.51,8.032,0.0552,0.852,0.5617,1.51,20.06,1.406e-05,6.504,7.99e-06,135.84,2024.0,0.02413,5.053,0.1358
2024-08-23,153.26,591.7,0.6109,0.3912,0.11293,0.1583,26.49,12.05,4.891,66.1,365.1,6.999,5.097,0.1019,20.57,4.838,4.225,7.09,8.681,0.0595,1.0158,0.6027,1.614,22.17,1.53e-05,6.7,9.08e-06,143.32,2173.0,0.02582,5.595,0.1441
2024-08-24,160.67,580.5,0.6127,0.3935,0.11258,0.1589,27.11,12.35,4.981,66.57,363.6,6.916,5.348,0.1026,20.62,5.041,4.243,7.15,8.695,0.0604,1.018,0.6216,1.605,22.19,1.563e-05,5.927,9.5e-06,137.02,2136.0,0.02596,6.192,0.1465
2024-08-25,158.92,573.9,0.6,0.3849,0.10959,0.1664,26.92,12.1,4.819,64.82,356.3,6.626,5.063,0.1009,20.12,4.919,4.159,7.34,8.513,0.0589,0.999,0.5976,1.551,22.37,1.511e-05,5.77,9.14e-06,135.47,2131.0,0.02504,6.314,0.1415
2024-08-26,157.12,548.2,0.5874,0.3661,0.1052,0.1616,25.94,11.83,4.558,63.01,342.3,6.292,4.888,0.0971,19.44,4.782,3.928,7.02,8.076,0.0559,0.9265,0.5711,1.485,20.65,1.461e-05,5.132,8.52e-06,128.76,2081.0,0.02389,6.161,0.1346
2024-08-27,146.79,533.3,0.5666,0.3503,0.09891,0.1579,24.09,11.16,4.378,60.38,324.2,5.716,4.592,0.0937,18.3,4.528,3.72,6.83,7.722,0.0525,0.8475,0.5253,1.373,19.0,1.376e-05,5.438,7.64e-06,119.98,1965.0,0.02288,5.716,0.1283
2024-08-28,143.95,537.0,0.5693,0.3502,0.09964,0.1583,23.45,11.17,4.254,61.82,322.1,5.771,4.599,0.0927,18.58,4.345,3.645,6.74,7.759,0.0513,0.8098,0.522,1.425,17.95,1.386e-05,5.521,7.69e-06,125.51,1814.0,0.02268,5.523,0.127
2024-08-29,140.0,536.4,0.5619,0.3578,0.10037,0.1599,22.89,10.94,4.252,62.47,322.5,5.837,4.61,0.093,18.47,4.211,3.644,6.8,7.791,0.0512,0.8034,0.5129,1.426,17.46,1.407e-05,5.454,7.65e-06,123.28,1778.0,0.02234,5.247,0.1267
2024-08-30,137.99,535.2,0.5667,0.3469,0.10177,0.16,23.29,11.11,4.277,64.94,324.9,5.892,4.645,0.0933,18.57,4.113,3.64,6.71,7.617,0.0514,0.8319,0.5138,1.47,17.4,1.4e-05,5.371,7.77e-06,131.2,1766.0,0.02235,5.239,0.1284
2024-08-31,135.35,532.9,0.5662,0.345,0.10128,0.1577,22.81,11.02,4.258,64.97,322.4,5.943,4.56,0.0926,18.41,4.032,3.57,6.49,7.563,0.0499,0.7962,0.5141,1.417,17.26,1.384e-05,5.42,7.59e-06,129.71,1758.0,0.02182,5.0,0.1233
2024-09-01,128.5,512.4,0.5472,0.3311,0.09509,0.1556,21.42,10.37,4.068,63.59,312.7,5.614,4.3,0.0899,17.62,3.849,3.36,6.17,7.191,0.048,0.7606,0.49,1.357,16.43,1.316e-05,5.184,7.14e-06,120.7,1688.0,0.02088,4.82,0.1184
2024-09-02,134.94,526.3,0.5677,0.3362,0.09912,0.1542,22.37,10.77,4.208,65.33,323.7,6.103,4.437,0.0923,18.27,3.99,3.491,6.35,7.521,0.0509,0.7871,0.5164,1.408,17.18,1.366e-05,5.219,7.62e-06,134.9,1758.0,0.02178,5.089,0.1257
2024-09-03,127.54,518.7,0.5572,0.3185,0.09677,0.1503,21.38,10.31,4.062,64.36,308.9,6.044,4.109,0.0914,17.66,3.725,3.354,6.13,7.162,0.049,0.7853,0.4943,1.348,15.87,1.309e-05,4.889,7.26e-06,118.78,1681.0,0.02078,4.709,0.1194
2024-09-04,133.64,507.6,0.5579,0.3231,0.098,0.15,21.9,10.34,4.111,65.42,315.2,6.432,4.071,0.0916,18.07,3.888,3.393,6.12,7.557,0.0494,0.8089,0.4971,1.348,17.32,1.359e-05,4.625,7.35e-06,135.27,1673.0,0.02142,4.92,0.1224
2024-09-05,129.41,502.4,0.5444,0.3251,0.09842,0.1498,21.38,10.03,4.021,66.08,307.6,6.309,3.908,0.0902,17.61,3.712,3.359,5.78,7.233,0.0481,0.7971,0.4972,1.358,17.01,1.319e-05,4.81,7.1e-06,128.96,1627.0,0.02064,4.677,0.1176
2024-09-06,125.05,487.2,0.5211,0.3148,0.09254,0.1478,21.17,9.57,3.959,63.05,295.0,6.177,3.716,0.088,17.3,3.55,3.274,5.7,7.028,0.0471,0.8376,0.4808,1.337,16.19,1.28e-05,4.656,6.65e-06,126.85,1532.0,0.01998,4.68,0.1164
2024-09-07,127.71,493.5,0.5248,0.3253,0.09539,0.1515,21.8,10.03,4.079,62.07,299.4,6.434,3.671,0.0885,17.63,3.667,3.35,5.86,7.06,0.0486,0.8914,0.5011,1.417,16.02,1.287e-05,4.67,6.77e-06,125.13,1542.0,0.02019,4.714,0.1208
2024-09-08,130.15,503.1,0.5295,0.339,0.09616,0.1532,23.25,10.35,4.161,60.95,305.4,6.348,3.808,0.0899,17.94,3.756,3.408,6.04,7.413,0.0495,0.9393,0.5088,1.418,16.25,1.308e-05,4.896,7.07e-06,125.98,1541.0,0.02073,4.873,0.125
2024-09-09,135.08,518.7,0.5395,0.3435,0.10376,0.1546,23.84,10.53,4.286,61.42,322.2,6.733,4.091,0.0931,18.34,4.014,3.601,6.3,7.783,0.0511,0.9581,0.524,1.531,17.29,1.354e-05,5.219,7.38e-06,139.97,1611.0,0.0216,5.165,0.1279
2024-09-10,135.63,517.0,0.5408,0.3431,0.1028,0.1531,24.36,10.58,4.251,61.51,329.5,6.703,4.132,0.094,18.56,4.033,3.658,6.28,8.93,0.051,0.9179,0.5335,1.61,18.18,1.353e-05,5.529,7.46e-06,150.59,1608.0,0.02193,5.267,0.1296
2024-09-11,132.42,530.1,0.5348,0.3532,0.10131,0.1534,23.28,10.4,4.191,62.19,337.6,6.751,4.16,0.0927,18.46,3.968,3.601,6.09,8.665,0.05,0.9301,0.5144,1.545,18.74,1.326e-05,5.389,7.24e-06,149.47,1595.0,0.02164,5.088,0.1269
2024-09-12,136.05,544.5,0.5626,0.3564,0.10269,0.152,24.02,10.78,4.294,62.84,333.0,6.791,4.145,0.095,18.56,4.248,3.657,6.18,8.508,0.0506,1.0395,0.5248,1.539,19.35,1.352e-05,5.583,7.42e-06,145.01,1622.0,0.02233,5.244,0.1301
2024-09-13,139.02,556.4,0.5728,0.3606,0.10696,0.149,24.91,11.45,4.42,64.91,335.5,6.939,4.208,0.0963,18.85,4.287,3.725,6.3,8.618,0.0523,1.0275,0.5371,1.548,19.82,1.396e-05,5.781,7.91e-06,144.33,1634.0,0.02273,5.233,0.1332
2024-09-14,137.14,553.3,0.5956,0.3539,0.1054,0.1475,25.32,11.29,4.437,65.91,327.0,6.666,4.241,0.0972,18.61,4.193,3.66,6.06,8.647,0.0516,1.0445,0.5306,1.568,19.61,1.373e-05,5.676,7.76e-06,140.06,1604.0,0.0223,5.236,0.1311
2024-09-15,131.37,553.4,0.5706,0.3385,0.10281,0.149,23.8,10.81,4.393,63.24,316.4,6.533,4.06,0.0951,17.79,4.016,3.447,5.88,8.326,0.05,1.0787,0.511,1.473,18.66,1.338e-05,5.554,7.35e-06,143.37,1540.0,0.02142,4.945,0.1261
2024-09-16,131.47,533.7,0.5866,0.3303,0.09964,0.1489,23.52,10.54,4.196,62.62,311.8,6.411,3.97,0.095,17.75,3.879,3.414,5.75,8.026,0.0494,1.0419,0.5107,1.452,18.0,1.318e-05,5.485,7.2e-06,140.3,1523.0,0.02093,4.739,0.1236
2024-09-17,131.54,546.2,0.5839,0.3338,0.10112,0.15,23.77,10.63,4.157,63.77,314.3,6.788,4.191,0.0946,17.98,4.134,3.464,5.94,7.912,0.0498,1.1694,0.5222,1.452,19.5,1.331e-05,5.522,7.33e-06,140.6,1498.0,0.0212,4.767,0.1241
2024-09-18,134.34,559.5,0.5852,0.3441,0.10385,0.1496,24.68,10.89,4.176,64.84,327.0,6.776,4.376,0.0961,18.32,4.253,3.615,6.22,8.19,0.0508,1.3141,0.5292,1.512,19.81,1.369e-05,5.641,7.53e-06,141.76,1515.0,0.02192,4.989,0.1278
2024-09-19,142.89,567.0,0.5868,0.351,0.10499,0.1515,26.66,11.21,4.255,65.4,340.0,6.797,4.507,0.096,18.79,4.363,3.685,6.81,8.084,0.0517,1.379,0.5574,1.606,20.44,1.409e-05,5.683,7.94e-06,150.38,1523.0,0.02268,5.13,0.1315
2024-09-20,146.66,569.0,0.5851,0.3522,0.10555,0.152,27.67,11.44,4.34,65.33,335.8,6.828,4.527,0.0961,19.0,4.386,3.778,7.31,8.486,0.0528,1.4698,0.5774,1.681,21.07,1.438e-05,5.585,8.25e-06,153.41,1520.0,0.02389,5.282,0.1329
2024-09-21,149.41,588.6,0.5976,0.3584,0.10993,0.152,27.79,11.5,4.462,66.84,345.5,6.904,4.722,0.098,19.37,4.666,3.865,8.25,8.532,0.056,1.4816,0.6156,1.768,21.17,1.5e-05,5.673,8.42e-06,154.57,1582.0,0.02426,5.604,0.1364
2024-09-22,144.63,588.7,0.5871,0.3517,0.10633,0.1517,27.29,11.13,4.311,68.68,342.6,6.636,4.593,0.0961,18.9,4.524,3.722,7.96,8.248,0.0537,1.5848,0.6,1.69,21.69,1.452e-05,5.62,8.01e-06,162.11,1583.0,0.02374,5.629,0.1322
2024-09-23,144.79,604.5,0.5847,0.3637,0.10807,0.1523,27.39,11.39,4.458,66.96,342.0,6.822,4.581,0.0964,19.1,5.177,3.76,7.95,8.708,0.0579,1.5348,0.5987,1.697,22.44,1.448e-05,5.64,8.13e-06,171.95,1633.0,0.024,6.204,0.1343
2024-09-24,152.73,605.9,0.5911,0.3878,0.10979,0.1513,28.46,12.15,4.635,66.7,348.0,6.925,4.817,0.0968,19.42,5.346,3.856,8.15,9.401,0.0578,1.743,0.614,1.735,21.85,1.483e-05,5.616,8.59e-06,166.09,1594.0,0.02476,6.258,0.1384
2024-09-25,147.98,587.4,0.5831,0.3809,0.10849,0.15,27.28,12.11,4.637,66.55,343.5,6.777,4.78,0.0959,19.3,5.144,3.942,8.02,9.055,0.0585,1.6978,0.5986,1.683,22.48,1.526e-05,5.736,8.45e-06,165.06,1551.0,0.02458,5.916,0.1373
2024-09-26,155.55,596.3,0.5905,0.4014,0.11818,0.1532,29.16,12.56,4.814,68.54,351.8,7.357,5.007,0.0979,20.31,5.547,4.103,8.07,9.502,0.0617,1.6401,0.62,1.751,23.05,1.862e-05,5.792,9.52e-06,165.21,1606.0,0.02552,6.317,0.1437
2024-09-27,157.64,606.8,0.5888,0.4017,0.12351,0.1552,30.43,12.67,4.882,71.13,358.8,7.617,5.14,0.0994,20.83,5.457,4.196,8.51,9.874,0.0619,1.6568,0.6678,1.9,23.6,2.027e-05,5.981,1.07e-05,170.39,1705.0,0.02662,6.695,0.1441
2024-09-28,156.75,601.1,0.6138,0.4006,0.12806,0.1551,29.28,12.95,4.794,69.95,352.3,7.603,5.016,0.0993,20.55,5.561,4.126,8.07,9.67,0.0611,1.687,0.6473,1.88,22.85,1.962e-05,5.885,1.138e-05,163.93,1687.0,0.0258,6.536,0.1413
2024-09-29,158.46,595.6,0.6412,0.3975,0.12438,0.1565,29.04,12.46,4.767,69.27,352.6,7.454,5.026,0.1017,20.43,5.504,4.083,8.07,9.537,0.0615,1.758,0.6454,1.902,23.24,1.934e-05,5.847,1.128e-05,161.5,1656.0,0.02576,6.668,0.1411
2024-09-30,152.49,567.4,0.6114,0.3733,0.11421,0.156,27.71,11.85,4.432,66.82,337.2,7.392,4.726,0.0985,19.46,5.288,3.811,7.67,8.993,0.0575,1.7743,0.6042,1.749,22.89,1.757e-05,5.708,1.046e-05,156.73,1570.0,0.0243,6.446,0.1341
2024-10-01,145.13,547.3,0.5967,0.352,0.10685,0.1536,25.82,11.01,4.154,63.41,317.8,6.869,4.441,0.0939,18.41,4.839,3.556,7.55,8.328,0.0528,1.7571,0.5506,1.664,20.7,1.642e-05,5.378,9.7e-06,144.81,1486.0,0.02268,5.804,0.1248
2024-10-02,140.18,542.5,0.5383,0.3432,0.10462,0.1544,25.33,10.66,4.102,62.95,316.1,6.671,4.433,0.0905,17.94,4.626,3.538,7.79,7.991,0.0516,1.856,0.5317,1.585,20.19,1.628e-05,5.29,9.24e-06,139.14,1451.0,0.02235,5.434,0.121
2024-10-03,136.82,544.8,0.5217,0.3453,0.10507,0.1577,24.66,10.66,4.129,63.44,320.3,6.566,4.382,0.0904,18.51,4.641,3.573,8.56,8.024,0.0518,1.6633,0.5336,1.519,19.04,1.608e-05,5.332,8.64e-06,143.73,1434.0,0.02213,5.251,0.1222
2024-10-04,143.24,555.3,0.534,0.3517,0.10924,0.1565,26.27,11.08,4.194,64.95,324.8,6.718,4.619,0.0918,18.77,4.831,3.647,9.1,8.361,0.0547,1.7731,0.5652,1.606,20.37,1.739e-05,5.401,9.39e-06,151.25,1459.0,0.02282,5.677,0.126
